# u6-translation-v1
# kind	key	source_sha256	zh
dialogue	dialogue:0x046e:e57:0	7fb207aa83d1488f6d0eee09a72a6dc105d95283ae34b6a4071c5bad7323980a	@一個種族的未來系於你一身。@
dialogue	dialogue:0x046e:f5:0	0e43984764f2203682454a3f24c2bca98b1bfef2b4b1df5a3f168244b965498b	@你真幸運能回來，高貴的 
dialogue	dialogue:0x046e:f:0	26fc8cea9cf831fc7a8c0cbdae6ee973061035dabcd390b4d0c21ddd7452e619	@你那邊！@
dialogue	dialogue:0x046f:0:0	2e4b9cc2428beb7bff6a56c14d7304e472a23e890e91ef0a6b0b0380e89f9734	朋友
dialogue	dialogue:0x046f:10c:0	82a3537ff0dbce7eec35d69edc3a189ee6f17d82f353a553f9aa96cb0be3ce89	名字
dialogue	dialogue:0x046f:111:0	5e8c9902207afaeb7120430c585a445f21e92932081d64bc99f80e4925bcb002	工作
dialogue	dialogue:0x046f:115:0	b49f425a7e1f9cff3856329ada223f2f9d368f15a00cf48df16ca95986137fe8	再見
dialogue	dialogue:0x046f:119:0	ceb6e23c5b9dd6e62f0e618a532a6741a3ba6ef40ad960f67ae5fafef090c98d	小不點
dialogue	dialogue:0x046f:122:0	4132435e9e16cf7e91a97c3b359d0ae29f81b31f36d376a5b7d342a5d82a3568	漩渦立方體
dialogue	dialogue:0x046f:12e:0	99d47378c2207669d560ba76e75df8426b3e3989cfc83ffcd286266dda79f383	@我是獨眼巨人。@*
dialogue	dialogue:0x046f:13d:0	86e63c2a8b61f2ce765ae3c85be9c7153078a95acabc306940c4b4efb0160773	@小不點叫我「Mama」。@*
dialogue	dialogue:0x046f:159:0	02e9cd1418bad813ff30bf97fd1902cecad497fc6fb9debe6dd95f45cf5bdd7a	@住在這兒！煮飯、打獵！@
dialogue	dialogue:0x046f:172:0	6f14fa6e4968d25d7da59d5b959f3c5a1990df0933b2d1a46ed3c3e6a0bf52a1	@男人會在海邊找到他。@*
dialogue	dialogue:0x046f:18d:0	4eac54a04ca149da07dfd420f4960c9a64da014a484120ecfe936917a06932a3	@獨眼的小不點很久以前就死了。@*
dialogue	dialogue:0x046f:1b1:0	774a9cc61f6d1fc67d2219cb51976464bf4200bb8a45a63bc60f94ae29a101cc	@雙眼的小不點也一樣好！@*
dialogue	dialogue:0x046f:1d5:0	a8ef0bba15a1af4a27c0e82cfa292f411610ed83fc22290307645cbdf251c2a8	@長什麼樣子？@*
dialogue	dialogue:0x046f:1e8:0	627100a678d5837ab95f9638b407197becda0a68f3aa9c2ee46b43641c6b2035	一個立方體
dialogue	dialogue:0x046f:1ef:0	eb70f837bece1509008c21732341ce358075987187c16d5ab9bbf3c1fc5cf385	@什麼顏色？@*
dialogue	dialogue:0x046f:1fe:0	c006c7e3ab14d686f63524136f1ec7c5e553d839bc01c851e4dc9de2bdbfc589	黑色
dialogue	dialogue:0x046f:204:0	2f77f349cc52a98ec16a64cbe065aa3e0dee8ef9d4e0d28e13edb2829b1eacf1	@哦，我見過那個！大黑塊！@*
dialogue	dialogue:0x046f:20:0	48a9a353c4485382e7d9fb41939ae107aa7709d8734fdf770c3b2755f59ea458	@你好小！@
dialogue	dialogue:0x046f:22a:0	496aca80e4d8f29fb8e8cd816c3afb48d3f103970b3a2ee1600c08ca67326dee	塊狀物
dialogue	dialogue:0x046f:230:0	d68722a2f26c21ea2100f113e4647820947f55d9ce3bd0b514e79948484c1272	@男人把那個存放在地窖裡。@*
dialogue	dialogue:0x046f:24d:0	c9c8eb8fa9d1b03bcf0b61ac478a66ed91a224bde86ade4297065c0d3cc5b3ca	地窖
dialogue	dialogue:0x046f:254:0	1ca0255d2cff2872e56bcb53e0a3bfca507e11a3ccfdc51c331b0d18733d227f	@地窖不能去。很深很深很深。鎖住了。@*
dialogue	dialogue:0x046f:27d:0	14493f5f5470ed48c3f103d917ec52ae9005fa3913128031d0fac2a49ac3cc41	上鎖的
dialogue	dialogue:0x046f:284:0	264b0dd25c2e9f888daebc9bbb433122a7f2c2aea7a1d023ce8b74e7cc68085b	@去跟男人談。他有鑰匙。@*
dialogue	dialogue:0x046f:29f:0	7e3fee379dabd60e1904fb1864730becd46fda6e8badfcdeb7d49dd850827048	我得走了..
dialogue	dialogue:0x046f:2b5:0	73a0acaaa669d6057cd22c4ac9424d6ca92ac2d4e58440dddb996264cdf891d3	@盡快回來，再和小不點一起玩！@
dialogue	dialogue:0x046f:2c:0	892ab8964f45e03650b02eaf2b65baaae92cf9b4c700eec96a61dcfbd7767948	@我們能再談談嗎？@
dialogue	dialogue:0x046f:44:0	8e685e18db7fde210fd34ace09c0e5164496a3fd4ef14e604999861bd586c2aa	@你回來了！@
dialogue	dialogue:0x046f:55:0	fbdc4637f71ee69b030ac0aa9475752f580cd0f41f76e70540d47afb0aedb38f	一位巨大的女性獨眼巨人。*
dialogue	dialogue:0x046f:6d:0	c78766c2342e65747668cfa407d37d8e296dbe3edb0a651b90cc044d166e81e0	@哦，你真可愛！你長得像小不點一樣好笑！
dialogue	dialogue:0x046f:8:0	cde48537ca2c28084ff560826d0e6388b7c57a51497a6cb56f397289e52ff41b	朋友
dialogue	dialogue:0x046f:9d:0	c7b6a4f4bb83bf6fe4c644ff4288c0ba6aae7aed269940ea1612fa66f49488e6	你回來了！和小家伙一起玩嗎？
dialogue	dialogue:0x046f:c2:0	ea808a74db12a47bccce7af2edae57865c55968a323530e6cf5c9ee969c4d21b	好，他需要小夥伴！
dialogue	dialogue:0x046f:e0:0	7b5ac6cecfa837c279eaf9a1016c4aea8c85ccddb8f461114a2178394159954d	但他需要小夥伴！他會感到孤獨！
dialogue	dialogue:0x046f:f:0	215c5274788a210c9478aad9fcc85c63ecb1ecdfef91267d07d28359cd08463d	站住，獨眼巨人！
dialogue	dialogue:0x0470:0:0	2e4b9cc2428beb7bff6a56c14d7304e472a23e890e91ef0a6b0b0380e89f9734	朋友
dialogue	dialogue:0x0470:121:0	e4373292c8469913d7dd0e0f294d29dfaf1c226a0b78c37cee75428b9b366a35	Zeke
dialogue	dialogue:0x0470:126:0	9e3a06c645b9e505f32afb868588ceaee39884cf3fb8e22d041585997a97f28e	我是修道院裡的養蜂人。如果你想買蜂蜜，或者賣給我一個蜂蜜罐，我洗耳恭聽——雖然我只有一只手臂——。
dialogue	dialogue:0x0470:1a0:0	6e92c934dfdf9ccb4d02989df1435dfbd32c2e75506c58d472cdcd569ff8ac2c	買蜂蜜
dialogue	dialogue:0x0470:1aa:0	69ac786d86f14193d7e4f1b1ab0d9d0720925501ac6c81961d2aea7cdead6bf0	賣罐子
dialogue	dialogue:0x0470:1b3:0	99a804e26378d91c621191d39303b847c2d1aecac0f545ba440ed913a53d45b9	戰鬥中失去了手臂，獲得了這個名字。他向你露出泛黃的笑容。
dialogue	dialogue:0x0470:204:0	16f5e2322d05ddf58fa74658db9563e0d9a1b76fba5a9e1fcfdc0c929fa913c2	戰鬥
dialogue	dialogue:0x0470:20b:0	665f56a1e2d52a432ee49dbcd2dc51f4e43668f5a4bd4e97723bd902ea14867c	那是一場可怕的戰鬥，但必須挫敗 Mondain 的人。
dialogue	dialogue:0x0470:21:0	dba3aee22da3e12c22838cf11ebcb6b37c4fecef7f319585aafd0b650d20fc39	小心蜜蜂..
dialogue	dialogue:0x0470:24a:0	d37f23c815bbb8e0f34bf993f9dac8a0df638dd04aaf66e53d739e58e18da154	Mondain
dialogue	dialogue:0x0470:252:0	1ac528338cb5783f499ea3469a0d07e0c8616046d64e8ab1ab66e51fbc764658	你一定是新來的。他望向地面。
dialogue	dialogue:0x0470:282:0	85ecb5a201161367a263daefab61b144619b49d6ffe972a306e27ee23996be6d	他給我們的土地帶來了極大的邪惡。然而試著告訴今天的孩子關於黑暗時代的事情...
dialogue	dialogue:0x0470:2ef:0	20dfe6eb47c7bdab48ccb76472a9b135d8a9df4842a9ef356f891294af64f3ad	他們相信只要聖者還在，什麼事都不會出錯。
dialogue	dialogue:0x0470:331:0	83f51a47a2cc4db1d50f52f06ad8d0f2cfd48d35a6a647074dfddd4585784448	蜂蜜賣10金，有興趣嗎？
dialogue	dialogue:0x0470:365:0	31719bc779d51e9448dff6c07fa862ad6fd16f121c4db7120c67fa814e9a3a8f	很好！收下金子後，他遞給你蜂蜜。
dialogue	dialogue:0x0470:39:0	f775d1d8c53f93b55e67a71956cc959b4f0f02ef9c5885eff61f8ba7de1b5120	@問好..@
dialogue	dialogue:0x0470:3a6:0	97110902e0030edc7e1486f9b9db68b68e188ca82936cea4d5a3d2523f8bc543	享用你的蜂蜜。
dialogue	dialogue:0x0470:3ba:0	fe3e641ec670240c56e32f8d9ef38ffc06bc336cea4b7a20543929549a7bc8d1	@看你帶的東西已經很滿了。@
dialogue	dialogue:0x0470:3d8:0	22f02738fb511849b38c08f62a9d72d3ab673fa64fb79f58a355908d2caa1ced	你不長得太好看。我的要價是10金。
dialogue	dialogue:0x0470:40c:0	a3692c9cc0fc16fc2b8090dbb04b220983056393b95350757d5f908bb5811fd2	你找不到比這更好的了。
dialogue	dialogue:0x0470:427:0	172d8b00828601c510e24deb76175d574d440c96eda381fc4e073810dfd1650b	是的，
dialogue	dialogue:0x0470:42e:0	a30a80924e69bdde1688a5543dd4f1bf67bd9be6d8354e49bc56e8c68a768fd5	. 他住在這裡以東，兩條河之間。
dialogue	dialogue:0x0470:45c:0	f6bd9c208eb078d77e95b606e31348a6294ddc4824d22a5e489c6b969ef72e0b	他的小屋在 Britain 正北方，據他們說..
dialogue	dialogue:0x0470:47:0	15e6285df971eb7700642b8877822cf5c3e2db5cf6ec49c09402bd37f166a6ab	嗯..
dialogue	dialogue:0x0470:494:0	23da0d3b0b5aa5ee43ba33f15f971ee4cf32afd1b27ad901863346ba9dd06966	蜜蜂
dialogue	dialogue:0x0470:499:0	fbf7092921697a237d9f7d3b5447e8795a5cdeedbf545f2ea8e575d3ba7eb6e2	蜜蜂是真正的朋友。它們整工作日，製作蜂蜜並傳播花粉。我們只需為它們提供蜂巢。
dialogue	dialogue:0x0470:50:0	43491ca9865504a37e1dd2fdce8d6aa89a4173f420d32b65627d3b619f154327	一個看起來很強壯的男人，只有一只手臂。
dialogue	dialogue:0x0470:517:0	5fe427b4212086b538ce8cbff763c10b6ca6c0a89fc1585957aba0500bc5ada3	他笑了。有時還被蜇一下！
dialogue	dialogue:0x0470:543:0	5fdb6480a597ad7fd3cefffca491e3f38def4c81beccdabe761e5448a36d202b	蜂巢
dialogue	dialogue:0x0470:549:0	ed95305db766d8e127cf7a500770d47f3255ba758bcf6dc1a585aa0af222a6b4	我從Minoc一位名叫 Michelle 的女士那裡買下所有蜂巢。她用稻草編織而成。
dialogue	dialogue:0x0470:5a7:0	de9e51594cc96cd1037b292f22649657769be857afcef8f0ca4dcf031a57d71f	你願意用 7 枚金幣換這個蜂蜜罐嗎？
dialogue	dialogue:0x0470:5d2:0	114a04fb12be90b4f0a5aad008b583dba9930c2e7d133f4fa6e1d6972cd0c2a5	成交！他把 7 枚金幣遞給你，然後拿走了蜂蜜罐。
dialogue	dialogue:0x0470:60f:0	356d7665cc39f8ea607341dcb1609098e5d30763fc886813c3b9ebeaf6e62ae5	@改變主意了嗎？@
dialogue	dialogue:0x0470:628:0	0c01aaf75a06cb9f373e2678589a7bec85563c35f90638da350b9461a5652956	對不起，你沒有蜂蜜罐。
dialogue	dialogue:0x0470:64d:0	1a23c68d14b09ff94e6fb0442c6962161db64c4a624e3bcb76e06ad5ce7be971	@我必須走了。..@
dialogue	dialogue:0x0470:665:0	aa9d75689cc82b85be324d63303c6fef9744cd00b7f172e7962efdfd600a40d0	@祝您有
dialogue	dialogue:0x0470:673:0	425730a2bc03632b7c76601d5b581621c0a477fb651a6a313d30fa47e53eaee0	。
dialogue	dialogue:0x0470:78:0	f9a04129b70b0ab3eab366f236e99c16e7fe1b2a066799bcaa0b31d17cf1fea9	「你好，」他喊道，揮了揮手。
dialogue	dialogue:0x0470:8:0	cde48537ca2c28084ff560826d0e6388b7c57a51497a6cb56f397289e52ff41b	朋友
dialogue	dialogue:0x0470:94:0	433647fb6b7472237cd45dd7d22845bbe86f2f629bea81be74f42026e86b7f1b	你以前見過 Zeke，對吧？他盯著你說，有什麼事嗎？
dialogue	dialogue:0x0470:e5:0	82a3537ff0dbce7eec35d69edc3a189ee6f17d82f353a553f9aa96cb0be3ce89	名字
dialogue	dialogue:0x0470:ea:0	5e8c9902207afaeb7120430c585a445f21e92932081d64bc99f80e4925bcb002	工作
dialogue	dialogue:0x0470:ee:0	b49f425a7e1f9cff3856329ada223f2f9d368f15a00cf48df16ca95986137fe8	再見
dialogue	dialogue:0x0470:f2:0	0018f370fe479e7f7853cbdb09d656a6138a994608dbf10f3c0f693d0c3d1b5c	附魔師
dialogue	dialogue:0x0470:f:0	4cfd9dcd009aa19fbc6ce6c2cd9104d83c7cdf6d5bd30cf702eb4c341097a4e2	請問可以說話嗎？
dialogue	dialogue:0x0470:fc:0	9c31ec14ebda0422b6e500fa8c5224daf33b5b33b5ebc4b66ea9e367d00b47ac	我是獨臂養蜂人 Zeke。
dialogue	dialogue:0x0471:0:0	2e4b9cc2428beb7bff6a56c14d7304e472a23e890e91ef0a6b0b0380e89f9734	朋友
dialogue	dialogue:0x0471:11f:0	82a3537ff0dbce7eec35d69edc3a189ee6f17d82f353a553f9aa96cb0be3ce89	名字
dialogue	dialogue:0x0471:124:0	5e8c9902207afaeb7120430c585a445f21e92932081d64bc99f80e4925bcb002	工作
dialogue	dialogue:0x0471:128:0	b49f425a7e1f9cff3856329ada223f2f9d368f15a00cf48df16ca95986137fe8	再見
dialogue	dialogue:0x0471:12c:0	4c424a68bbc374bc8aa7619d341c742b37fb35af7cccfb2e1a8d0d340e617c16	線索
dialogue	dialogue:0x0471:131:0	e69c157ffd1b7fcc41f0c4b0767fcc31e4ffbed36f3372caac42afb9fc14ddca	是「Smith」，就像「blacksmith（鐵匠）」裡的詞。*
dialogue	dialogue:0x0471:157:0	8eae6c54657e94be77a206e430054386a7391f99e2cea017b16d90661037a1ee	鐵匠
dialogue	dialogue:0x0471:162:0	2ab07fcf1d7f78d66811943f8fdb9e9cd040eda3afe81e20b0421ac161e2e380	我吃 Iolo 的乾草，防止牠堆得到處都是弄髒地方。
dialogue	dialogue:0x0471:1ad:0	a4ca80835215cef211c4778cae14e3a63d6aa2b5115d2321d3a0e149f8c61886	Iolo 對你眨眨眼。你做得很好。我不知道沒有你會怎麼辦。
dialogue	dialogue:0x0471:20a:0	4e30ea25cda1c18cfc423e4d9dfa57b7051a9ef311e09ed43f8e33523f3d9533	乾草
dialogue	dialogue:0x0471:20e:0	39bc3c98cf903c4fa5628f11db1576b58ffa025ccaa47e9c11ce8f65d8ad8b91	噢，對了，我有一個線索給你！你是命運戰士，對嗎？
dialogue	dialogue:0x0471:24:0	0651134e444e939d3499bb997aec8cc495b361824ecbfdb9b08e037759e94220	你好！我是說，「哞」！
dialogue	dialogue:0x0471:25e:0	554705421a4fb887579b5e6a00e25f48a1698e51b9d58400d6751059f50a2053	當你下黃泉去救 Lord British 時，務必帶上他的檀木盒！*
dialogue	dialogue:0x0471:2cd:0	5eedd5df78b4166fc48b607a520bc9b38040ec3cb7181bcdf4ec588de31d6373	「我們費了那麼大的勁，就為了聽這個？」Dupre 說。
dialogue	dialogue:0x0471:30a:0	c5ae58d752b347fa9ffc6de81abec6586fd8daf934cc55c8d40c017df632e665	@多年前，我們從地獄中拯救了Lord British！@
dialogue	dialogue:0x0471:343:0	4364e49660b3a015b7a56208985afaaec9ff1d1cf98730c4c23b92139194e571	@好吧，即使你不喜歡我的線索，說聲『謝謝』也不會要你命。@
dialogue	dialogue:0x0471:395:0	844347e54f00c4b97fe4736909730faaf8365292b076ea5a1378ebd1b0fd3bbb	謝謝
dialogue	dialogue:0x0471:39f:0	701720c948312c231e969b53a8d9903f395819f4128215dc0607077b5a68ff6f	沙盒
dialogue	dialogue:0x0471:3ae:0	455fbf2de3abd5764d92fe1f7864a30a20435dabf1d5c4e50f553746dd82e590	@不客氣！@*
dialogue	dialogue:0x0471:3c1:0	737602c5789554b7cf52ccc3fb2474fb2c3621d53fae165e394dcb21f096ea95	@我不知道這意味著什麼，我只知道這很重要。@*
dialogue	dialogue:0x0471:3e:0	aa9f00bd0e7e1164d3099ece2c66a5bcb527bf3ff60ed5e72d8e2cfca0edd02f	@我們還能再聊嗎，Smith？@
dialogue	dialogue:0x0471:400:0	5d21f118e3191c0b6291aacdeeabdbb7ef2ba49f57ff75d4285ed669fbee59f6	@它們做成了我的鞋子。@*
dialogue	dialogue:0x0471:417:0	01ea5ddd3be5477ac3eae2366fa12064615c485a541682db3e62d283241055a6	鞋子
dialogue	dialogue:0x0471:41d:0	83c6a300548124114ad682f09b2d73ca8bd97da9f759ddd24bbe3c939437d9da	@你瞧，它們是用釘子釘在我腳上的。@ 他舉起一個蹄子讓你看了看。*
dialogue	dialogue:0x0471:467:0	a5add13655291fd6bbe9175d4ef176dc0d3ed156fa1f2b388326d514bead3d6f	腳
dialogue	dialogue:0x0471:46c:0	43c757ec100757b4f5323f5f3dcf27f2553949fb96215c02580f9f1727ca7500	@你可以試試。這樣你每天早上就不用找鞋子了。@*
dialogue	dialogue:0x0471:4b7:0	f800eb8d025e954a03f3b274e02c61f885ac2b006d00f718ec582810ff520e75	@乾草是Britannia福祉的最大威脅。@
dialogue	dialogue:0x0471:4f4:0	f6f6c2b93fb131aeef9aff9e3858095190ed8a210a35d0aff0581ec58c9edb37	@必須時刻警惕，才能防止它吞噬整個王國。*
dialogue	dialogue:0x0471:53e:0	5a64a729a564108874d70875821900a78465c36760408fa9772a7eff67d0f6cd	@我一生都致力於這項任務。@*
dialogue	dialogue:0x0471:563:0	0ebb429fa86d481c2630fac53db1c91cffed5d4d41d1021c179444eb67e7ee0b	任務
dialogue	dialogue:0x0471:568:0	44a961a91a45c75f4456c6872865328f3e0c46cbcb4effb18d92ae9216d7c192	@這是一份吃力不討好的工作，但我是一匹意志堅定的馬。@*
dialogue	dialogue:0x0471:59e:0	e2533a4583cad69de9bc50ff514b6cc50ae255e32f550bae47a83ea2ab1caa9b	@乾草啊，你終於遇到了你的死敵，你的毀滅者，他的名字是Smith！@*
dialogue	dialogue:0x0471:5d:0	df1281fccd7d3a2f8c945159cb23bcefe55b908737fbc9f910e70d2fffb400d8	@歡迎回來！@
dialogue	dialogue:0x0471:5e2:0	b48548fd8d9b9b38c46dbcaf02bd972f5e00ada44d58a26ed2ff7190ac4de734	你看到Iolo推了Dupre的肋骨一下。@你欠我一瓶酒，@他說，咧嘴笑著。
dialogue	dialogue:0x0471:638:0	fbabbeff6b410e3e63b95bd5a420344e3d5e1fddae31b15d25f9da2a0dac9b79	他轉過身來對你說。@這邊這位自以為是的先生跟我打賭，說根本沒有會說話的馬！@
dialogue	dialogue:0x0471:698:0	4c4d8a639a28dacf896fbe85cfa3fa05cd5df91188d1e59eeafcdb4314a8e547	@現在我什麼都見識到了。我想接下來我們得邀請一些鴨子來喝下午茶了。@
dialogue	dialogue:0x0471:6c:0	4af9b7cf6138f619dd3411a857d7220e3239e4382deab88459e3771f92cb0c20	你看到一匹體型健壯的馬。*
dialogue	dialogue:0x0471:6ee:0	b459bd536d66cf320bb82a94b3f3ba073c7d0e72fd766216649b077c9df587f5	@再見，Smith！@
dialogue	dialogue:0x0471:700:0	ffc9a2ba28e4b589895882e0bbad48c7ac90a39c392459ec5df3d3c3eafbf0eb	@再見，兩腿獸！@
dialogue	dialogue:0x0471:719:0	00c0fe29022601e99e65d02ad08d18d66a3981c59da48f87d23803066d8c3f64	@再見，兩腿獸！@
dialogue	dialogue:0x0471:8:0	cde48537ca2c28084ff560826d0e6388b7c57a51497a6cb56f397289e52ff41b	朋友
dialogue	dialogue:0x0471:8b:0	a3068f58f1ae91be8ab2c3044c79997df9d30e58636c3290f73f2c6c6d64225f	@你好，我叫Smith。你是誰？@
dialogue	dialogue:0x0471:b3:0	9d35b4d4c620b982e2785b34972825fe9d0dede263851e06b97213b6d6907fdb	我是聖者
dialogue	dialogue:0x0471:c3:0	a1702b9936d2f65ee32511d8f660b175dfec154871ddc140f2aee1b5faf38d58	我是
dialogue	dialogue:0x0471:c9:0	5e3ffd881ce6ccb2016bf6984b498de0b22bcc6f376472cf9a45d9bfaca39b3b	@哦，我本有件要事要告訴你！不過我忘了是什麼了...@
dialogue	dialogue:0x0471:f:0	369fad28e1b3704c9837d159ead3f1fd2774077216012ebb37a4ea53085147b6	@問好...馬？@
dialogue	dialogue:0x0472:0:0	728634cb3bc407ebf0e48b41177cf2562f9c090aeb204facdbc9a1db291281fa	商店營業中
dialogue	dialogue:0x0472:12e:0	23da0d3b0b5aa5ee43ba33f15f971ee4cf32afd1b27ad901863346ba9dd06966	蜜蜂
dialogue	dialogue:0x0472:133:0	82a3537ff0dbce7eec35d69edc3a189ee6f17d82f353a553f9aa96cb0be3ce89	名字
dialogue	dialogue:0x0472:138:0	5e8c9902207afaeb7120430c585a445f21e92932081d64bc99f80e4925bcb002	工作
dialogue	dialogue:0x0472:13c:0	b49f425a7e1f9cff3856329ada223f2f9d368f15a00cf48df16ca95986137fe8	再見
dialogue	dialogue:0x0472:140:0	8f8148590dcf4954d6ef317f566f70228cbee1ab5d3e212ac12a310348aa28d9	@Eckhart 葡萄園園丁，為您服務，
dialogue	dialogue:0x0472:15:0	30390115b066968fc0628684c0e97b2805049e3e5d7c9ffed69c551632a492e7	先生
dialogue	dialogue:0x0472:16b:0	c521276068e56041591297d1b519ed133f11434754a94c4fa34f056407d2e585	@我照顧花園，照料葡萄藤。@
dialogue	dialogue:0x0472:197:0	23eeb69c681dfdb8eacc7ce9e55ea007d41c2dd5273848c597f1b3e49dbd86e1	花園
dialogue	dialogue:0x0472:19:0	2e4b9cc2428beb7bff6a56c14d7304e472a23e890e91ef0a6b0b0380e89f9734	朋友
dialogue	dialogue:0x0472:19e:0	fa407482099295e802a8775a1d3547cf0a11a86970722008a8613f937b344d8a	葡萄藤
dialogue	dialogue:0x0472:1a4:0	43c79f4bb7985af78b2fefd315188f673aacb599ed7efb53ebbcdf704a9788b1	你注意到蜜蜂在葡萄園周圍有固定的飛行路線。
dialogue	dialogue:0x0472:1eb:0	93f77d157bb46d012477fac7154ce746133f2cc0ff639841bf2a453fe2926fb6	@Zeke 在修道院另一邊養蜜蜂。@
dialogue	dialogue:0x0472:21:0	cde48537ca2c28084ff560826d0e6388b7c57a51497a6cb56f397289e52ff41b	朋友
dialogue	dialogue:0x0472:21d:0	9397d9128a7bb28159994a5a39026e5f832931d1fce443b921cbbdcf6cfd17b8	@我們這裡的一些玫瑰叢是數百年前由德魯伊德種下的。@
dialogue	dialogue:0x0472:264:0	bc5a85e601956ea819b9ae97bfc60cb246af4a6536654256ff0e052f6e938d3d	@最終，我們成為了玫瑰兄弟會。@
dialogue	dialogue:0x0472:28:0	cf35b263e60f0109f7e9ea1b2bf6ff44babb6cdd363f3e4ae83b72313fdde3b0	@你好！@
dialogue	dialogue:0x0472:299:0	cd57b88ee66d4d612a6fb69fbc21cd64a40cf9fc393fe78ff348c9249538cfe2	@這些排，@ 他指了指， @是無籽葡萄。@
dialogue	dialogue:0x0472:2cb:0	c6f9491fd59833727baded60db9896638410b7bffe4a37aa809f11895a79f7a4	@我們在這座修道院種植無籽葡萄。@
dialogue	dialogue:0x0472:2f8:0	eb76e3af5c23f23e5cf13e9a011a7fb525b00443e1adc758134ebea2ae78072a	無籽
dialogue	dialogue:0x0472:301:0	5f71d02c2774c9984baef24d770cb4e5864e4a73f9f22e86715f794fa1255d6b	@真神奇，對吧，
dialogue	dialogue:0x0472:315:0	4bf0cfaa910d3e6e99738370e2a3c9f24145dade204a63855a332f2df6900c47	. 是魔法師為我們製造的。@
dialogue	dialogue:0x0472:338:0	491c73a743b25a4a944e50c7243a176a6bbdceaf4a238f3537e5bef15127df54	@現在我通過將無籽葡萄嫁接在普通砧木上來種植新的葡萄藤。@
dialogue	dialogue:0x0472:37:0	51dc351ecdad9cc6567f7154935a46c639cd5a5857eb280e590def31b3c0fa89	你好，
dialogue	dialogue:0x0472:388:0	0018f370fe479e7f7853cbdb09d656a6138a994608dbf10f3c0f693d0c3d1b5c	附魔師
dialogue	dialogue:0x0472:392:0	8286ee4ea8f54f0276bcd4a125de6fd38a58534eebe24df396f05febeee3a91a	葡萄
dialogue	dialogue:0x0472:399:0	78b62a9a230bc5c372a5f9d0729a324ab75a880ede01d05ad8386235f16adaf7	@是的。他住在這裡東邊，兩條河流之間。@
dialogue	dialogue:0x0472:3cb:0	f6bd9c208eb078d77e95b606e31348a6294ddc4824d22a5e489c6b969ef72e0b	他的小屋在 Britain 正北方，據他們說..
dialogue	dialogue:0x0472:403:0	50c3b180a2532f130654bcdb25440f2b3f8a7df2ee16d6e0e44c12f2e1146506	@現在那些葡萄是用來釀酒的。@
dialogue	dialogue:0x0472:431:0	0ace218cb9c06b12088ca7a14148d8f2c1a2af94c4cca674e27ccab94024b40a	@我說不出我更喜歡哪種：葡萄釀的酒還是蜂蜜釀的蜜酒！@
dialogue	dialogue:0x0472:44:0	425730a2bc03632b7c76601d5b581621c0a477fb651a6a313d30fa47e53eaee0	。
dialogue	dialogue:0x0472:47:0	202c277054714894871f34da9d34423f90fb0d4b3e3f8cb0f4f20a07627c6b40	你好，再次相見。
dialogue	dialogue:0x0472:47a:0	d767aa6b4e1d98502c2f6a9dbd819c62cb3159ed39f6db01c1a55ec30e6c2bf9	這些是拿來吃的。
dialogue	dialogue:0x0472:4a0:0	6d5c457ea3fc14b7625587190e26349714649912a05456fb2d669ea01653543b	他給你一串飽滿甜美的食用葡萄。
dialogue	dialogue:0x0472:4d9:0	81a7befaf40d72d9b2c82f655a41a3ef05f27ba7e10357648b6be6de6b0d966e	太累了嗎？也許下次吧。
dialogue	dialogue:0x0472:4fa:0	22a474bcafe24e6cc0f73fd3f79298ed97b8cdb0a66e8de95f5abb7c3f33d428	有空來我的田裡看看，我會給你一些！
dialogue	dialogue:0x0472:535:0	32c4feed996880bc92a062dc476f9b8cdb2596a989f2cc5246e9cef605bd5c78	酒
dialogue	dialogue:0x0472:53a:0	1d06bee96c9213a348602989ba8cfe3dba25013a5de7bef037babfe0ea87a30a	問問Faren吧..
dialogue	dialogue:0x0472:550:0	988ab105000032c2500d7889a92632fa1677e65cdfab42d2cf49797f64559fcc	Faren
dialogue	dialogue:0x0472:556:0	882c89401401dba4abab260fa198cde963525e6e4ef579e511cf10796b535c1c	是的，Faren——當地的釀酒師。
dialogue	dialogue:0x0472:579:0	a02408a43cf8d26286c5063b09c990fef3c362bd9dfb2b0df7f7bc770f9e854e	他揮了揮手，轉身回去工作。
dialogue	dialogue:0x0472:57:0	ede3d5f1397d70dc3712dc54ad595658c6f6e4b76e1de16d6a9ce05d313cfa70	你好，
dialogue	dialogue:0x0472:59a:0	c9d3b45de18643ec4ba684cfcf6d5b64be3f1fce75fa63db0f9374d3159bfb4b	Eckhart揮手道別。
dialogue	dialogue:0x0472:5b1:0	21c0979aa6a54edc1149cccd5e52c11a279d8292c71210bf73dc4afb2dccb312	很高興與你交談。
dialogue	dialogue:0x0472:5c8:0	1c19c932acd64ad43eb39cd5bd9a407b308273c7456349dc5cb5476a04d8b62b	祝你旅途平安。
dialogue	dialogue:0x0472:60:0	218e7823ed7ae32e8061297de12de29957168cfb888119f4e4417ced58f62880	一個肌肉結實的粗獷男人。
dialogue	dialogue:0x0472:83:0	d7f36eb248664f958c121e2bbc24a0c04723533053e8412123f2b6adfc926dce	。他恭敬地摸了摸帽子。
